FECHA,TMAX,TMIN,NOMBRE
May-22,25.6,12.9,LA RIOJA AERO
May-22,19.6,8.7,LABOULAYE AERO
May-22,17.2,4.5,LAS FLORES
May-22,25,12.4,LAS LOMITAS
May-22,16.3,3.8,MALARGUE AERO
May-22,12.7,3,MAQUINCHAO
May-22,15,1.3,MAR DEL PLATA AERO
May-22,21.4,7.6,MARCOS JUAREZ AERO
May-22,17.5,3,MARIANO MORENO AERO
May-22,21.5,11.5,MENDOZA AERO
May-22,21.1,10.4,MENDOZA OBSERVATORIO
May-22,20.8,9,MERCEDES AERO (CTES)
May-22,,5.4,MERLO AERO
May-22,25.2,11.4,METAN
May-22,20,9.5,MONTE CASEROS AERO
May-22,18,4.9,MORON AERO
May-22,15.5,10.5,NEUQUEN AERO
May-22,18.5,7,NUEVE DE JULIO
May-22,19.8,11,OBERA
May-22,15.2,5.1,OLAVARRIA AERO
May-22,24.6,16.2,ORAN AERO
May-22,20.6,8.3,PARANA AERO
May-22,13.5,,PASO DE INDIOS
May-22,20.7,9.7,PASO DE LOS LIBRES AERO
May-22,17.6,9.4,PEHUAJO AERO
May-22,6.8,2.6,PERITO MORENO AERO
May-22,12.2,9.2,PIGUE AERO
May-22,20.2,9.6,PILAR OBSERVATORIO
May-22,21.6,12,POSADAS AERO
May-22,22.2,6.3,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
May-22,12,5,PUERTO DESEADO AERO
May-22,13.8,9.4,PUERTO MADRYN AERO
May-22,16.7,5,PUNTA INDIO B.A.
May-22,21.8,7.5,RAFAELA AERO
May-22,21.7,9.4,RECONQUISTA AERO
May-22,22.2,9.2,RESISTENCIA AERO
May-22,13,10.2,RIO COLORADO
May-22,20,9.7,RIO CUARTO AERO
May-22,8.9,-0.4,RIO GALLEGOS AERO
May-22,7.6,1.4,RIO GRANDE B.A.
May-22,29,13,RIVADAVIA
May-22,20.3,7.5,ROSARIO AERO
May-22,19.6,5.7,SALTA AERO
May-22,,9,SAN ANTONIO OESTE AERO
May-22,16.5,7.2,SAN FERNANDO AERO
May-22,23.8,7.5,SAN JUAN AERO
May-22,10.8,1.4,SAN JULIAN AERO
May-22,22.2,14.4,SAN LUIS AERO
May-22,22.5,10.7,SAN MARTIN (MZA)
May-22,22.4,6.6,SAN RAFAEL AERO
May-22,8.4,0,SANTA CRUZ AERO
May-22,18.6,10.2,SANTA ROSA AERO
May-22,22.5,10.9,SANTA ROSA DE CONLARA AERO
May-22,24.5,14.7,SANTIAGO DEL ESTERO AERO
May-22,21.3,8,SAUCE VIEJO AERO
May-22,22.3,7.6,SUNCHALES AERO
May-22,15.1,3.5,TANDIL AERO
May-22,23.5,15.4,TARTAGAL AERO
May-22,26.2,17,TERMAS DE RIO HONDO AERO
May-22,25.5,6.5,TINOGASTA
May-22,15.4,10,TRELEW AERO
May-22,18,9.9,TRENQUE LAUQUEN
May-22,15.1,8,TRES ARROYOS
May-22,25.6,15,TUCUMAN AERO
May-22,9.5,5.5,USHUAIA AERO
May-22,24.5,-2.6,USPALLATA
May-22,20.6,8,VENADO TUERTO AERO
May-22,20.2,11.5,VICTORICA
May-22,13.3,10,VIEDMA AERO
May-22,23,9.8,VILLA DE MARIA DEL RIO SECO
May-22,23.3,13.7,VILLA DOLORES AERO
May-22,15.5,1,VILLA GESELL AERO
May-22,26,9.8,VILLA REYNOLDS AERO
May-22,17.1,10.9,AEROPARQUE AERO
May-22,17.1,2.7,AZUL AERO
May-22,18.8,3.1,BAHIA BLANCA AERO
May-22,8.9,1.7,BARILOCHE AERO
May-22,-10.4,-16.3,BASE BELGRANO II
May-22,3.5,0.2,BASE CARLINI (EX JUBANY)
May-22,4.5,-7.1,BASE ESPERANZA
May-22,-2.9,-22.4,BASE MARAMBIO
May-22,5.9,-3.5,BASE ORCADAS
May-22,2.4,-3,BASE SAN MARTIN
May-22,16.2,3,BENITO JUAREZ AERO
May-22,18.2,11.8,BERNARDO DE IRIGOYEN AERO
May-22,17.7,6.5,BOLIVAR AERO
May-22,17.6,10.5,BUENOS AIRES OBSERVATORIO
May-22,16.7,9,CAMPO DE MAYO AERO
May-22,28,13.3,CATAMARCA AERO
May-22,23.4,10.4,CERES AERO
May-22,25.4,14.4,CHAMICAL AERO
May-22,10.4,0.6,CHAPELCO AERO
May-22,25,14,CHEPES
May-22,25.5,10,CHILECITO AERO
May-22,20.2,6.4,CIPOLLETTI
May-22,14.6,1.4,COMODORO RIVADAVIA AERO
May-22,19,11.9,CONCORDIA AERO
May-22,21.6,11.8,CORDOBA AERO
May-22,21.4,13.6,CORDOBA OBSERVATORIO
May-22,16.8,2.5,CORONEL PRINGLES AERO
May-22,16.3,4.9,CORONEL SUAREZ AERO
May-22,22.1,12.2,CORRIENTES AERO
May-22,17.6,4.1,DOLORES AERO
May-22,8.5,-0.5,EL BOLSON AERO
May-22,10.4,-2.5,EL CALAFATE AERO
May-22,17.2,8.8,EL PALOMAR AERO
May-22,,7.5,EL TREBOL
May-22,20.4,11.5,ESCUELA DE AVIACION MILITAR AERO
May-22,10.6,-2.9,ESQUEL AERO
May-22,18.1,7.5,EZEIZA AERO
May-22,23.5,12.3,FORMOSA AERO
May-22,17,8.5,GENERAL PICO AERO
May-22,11,-0.5,GOBERNADOR GREGORES AERO
May-22,18.7,10.8,GUALEGUAYCHU AERO
May-22,20.5,13.3,IGUAZU AERO
May-22,20.6,13.5,ITUZAINGO
May-22,21,8.4,JACHAL
May-22,25.4,9.8,JUJUY AERO
May-22,20.8,9,JUJUY U N
May-22,18.3,9.9,JUNIN AERO
May-22,17.7,7,LA PLATA AERO
May-22,19.4,-4.6,LA QUIACA OBSERVATORIO
May-22,27.5,14.9,LA RIOJA AERO
May-22,22.6,10.1,LABOULAYE AERO
May-22,17.5,2.5,LAS FLORES
May-22,26,12.8,LAS LOMITAS
May-22,13.4,4,MALARGUE AERO
May-22,11.4,-4.6,MAQUINCHAO
May-22,15.2,8.5,MAR DEL PLATA AERO
May-22,21.9,8.1,MARCOS JUAREZ AERO
May-22,17,8.5,MARIANO MORENO AERO
May-22,19.5,13.2,MENDOZA AERO
May-22,19.8,10.9,MENDOZA OBSERVATORIO
May-22,19.6,11.5,MERCEDES AERO (CTES)
May-22,,9,MERLO AERO
May-22,23.2,14,METAN
May-22,20.2,12.7,MONTE CASEROS AERO
May-22,17.5,9.7,MORON AERO
May-22,12.7,3.2,NEUQUEN AERO
May-22,17.7,9.3,NUEVE DE JULIO
May-22,22,11,OBERA
May-22,17.3,4.1,OLAVARRIA AERO
May-22,27.8,12.8,ORAN AERO
May-22,21.4,11.6,PARANA AERO
May-22,12.6,,PASO DE INDIOS
May-22,21,13.5,PASO DE LOS LIBRES AERO
May-22,17.4,9.5,PEHUAJO AERO
May-22,11,-2.5,PERITO MORENO AERO
May-22,15.8,4.8,PIGUE AERO
May-22,21.5,11.5,PILAR OBSERVATORIO
May-22,21.6,13.2,POSADAS AERO
May-22,24.3,11,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
May-22,13.3,5,PUERTO DESEADO AERO
May-22,15.6,-0.4,PUERTO MADRYN AERO
May-22,18,3,PUNTA INDIO B.A.
May-22,22.5,8,RAFAELA AERO
May-22,21.9,9.4,RECONQUISTA AERO
May-22,22.5,10.3,RESISTENCIA AERO
May-22,15,5.4,RIO COLORADO
May-22,22.6,11.2,RIO CUARTO AERO
May-22,12.2,-1.2,RIO GALLEGOS AERO
May-22,8.5,1.5,RIO GRANDE B.A.
May-22,29.4,12.5,RIVADAVIA
May-22,19.7,7.7,ROSARIO AERO
May-22,20.3,11.3,SALTA AERO
May-22,,-0.5,SAN ANTONIO OESTE AERO
May-22,17.5,10.8,SAN FERNANDO AERO
May-22,20,13,SAN JUAN AERO
May-22,13.5,2.6,SAN JULIAN AERO
May-22,24.6,10.9,SAN LUIS AERO
May-22,20,12.6,SAN MARTIN (MZA)
May-22,18.5,10.1,SAN RAFAEL AERO
May-22,12.2,1.9,SANTA CRUZ AERO
May-22,14.7,8.5,SANTA ROSA AERO
May-22,22.4,6.8,SANTA ROSA DE CONLARA AERO
May-22,27.7,12.2,SANTIAGO DEL ESTERO AERO
May-22,22.4,11.3,SAUCE VIEJO AERO
May-22,23.2,8.5,SUNCHALES AERO
May-22,17,1.5,TANDIL AERO
May-22,25.8,11.5,TARTAGAL AERO
May-22,28.2,15,TERMAS DE RIO HONDO AERO
May-22,26,7,TINOGASTA
May-22,16,1.1,TRELEW AERO
May-22,17.6,9,TRENQUE LAUQUEN
May-22,18.2,1.2,TRES ARROYOS
May-22,25.7,16.6,TUCUMAN AERO
May-22,13.5,5.5,USHUAIA AERO
May-22,18.3,0.9,USPALLATA
May-22,19.8,9,VENADO TUERTO AERO
May-22,16.9,6.9,VICTORICA
May-22,17.3,0.2,VIEDMA AERO
May-22,22.8,8.3,VILLA DE MARIA DEL RIO SECO
May-22,23.4,12.8,VILLA DOLORES AERO
May-22,16.5,6.8,VILLA GESELL AERO
May-22,25.2,6.8,VILLA REYNOLDS AERO
May-22,20,14.3,AEROPARQUE AERO
May-22,14.7,9,AZUL AERO
May-22,16.4,9.4,BAHIA BLANCA AERO
May-22,14.4,-3.6,BARILOCHE AERO
May-22,-8.3,-17,BASE BELGRANO II
May-22,2.1,-10.2,BASE CARLINI (EX JUBANY)
May-22,-1,-21.2,BASE ESPERANZA
May-22,-13.2,-24.4,BASE MARAMBIO
May-22,-2.7,-9.3,BASE ORCADAS
May-22,4.1,-4,BASE SAN MARTIN
May-22,15.1,5.9,BENITO JUAREZ AERO
May-22,18.2,14.4,BERNARDO DE IRIGOYEN AERO
May-22,16.5,10,BOLIVAR AERO
May-22,21,13.6,BUENOS AIRES OBSERVATORIO
May-22,20.3,9.7,CAMPO DE MAYO AERO
May-22,28.4,12.3,CATAMARCA AERO
May-22,24.5,12.2,CERES AERO
May-22,26.5,10,CHAMICAL AERO
May-22,13.4,-3.6,CHAPELCO AERO
May-22,24.5,11,CHEPES
May-22,26.2,9.6,CHILECITO AERO
May-22,18,7.4,CIPOLLETTI
May-22,14,4.9,COMODORO RIVADAVIA AERO
May-22,21.7,14.1,CONCORDIA AERO
May-22,23.8,7.2,CORDOBA AERO
May-22,24.8,11,CORDOBA OBSERVATORIO
May-22,17.2,9.5,CORONEL PRINGLES AERO
May-22,16.3,8.6,CORONEL SUAREZ AERO
May-22,21.9,12.5,CORRIENTES AERO
May-22,17.8,11.9,DOLORES AERO
May-22,13.1,-3.5,EL BOLSON AERO
May-22,9.5,-4,EL CALAFATE AERO
May-22,20.5,10.5,EL PALOMAR AERO
May-22,,6.5,EL TREBOL
May-22,23.9,8.5,ESCUELA DE AVIACION MILITAR AERO
May-22,12.7,-2.9,ESQUEL AERO
May-22,20.3,12.5,EZEIZA AERO
May-22,24.6,12.2,FORMOSA AERO
May-22,22.4,7.2,GENERAL PICO AERO
May-22,12.5,-1,GOBERNADOR GREGORES AERO
May-22,21.4,11.5,GUALEGUAYCHU AERO
May-22,20,17.3,IGUAZU AERO
May-22,22.5,15.5,ITUZAINGO
May-22,22,3.4,JACHAL
May-22,24.1,10.8,JUJUY AERO
May-22,22.3,7.5,JUJUY U N
May-22,21.7,6.5,JUNIN AERO
May-22,19.2,11,LA PLATA AERO
May-22,16.6,-1.7,LA QUIACA OBSERVATORIO
May-22,27.5,9.7,LA RIOJA AERO
May-22,23.7,8,LABOULAYE AERO
May-22,16,11.5,LAS FLORES
May-22,24,14.2,LAS LOMITAS
May-22,15.6,4.7,MALARGUE AERO
May-22,13.7,-7.3,MAQUINCHAO
May-22,15.1,8.9,MAR DEL PLATA AERO
May-22,22.7,6.4,MARCOS JUAREZ AERO
May-22,19.5,10.2,MARIANO MORENO AERO
May-22,20.6,9.9,MENDOZA AERO
May-22,21.5,10.3,MENDOZA OBSERVATORIO
May-22,21.2,12.5,MERCEDES AERO (CTES)
May-22,,12.1,MERLO AERO
May-22,25,11,METAN
May-22,23.4,13.6,MONTE CASEROS AERO
May-22,19.8,12.4,MORON AERO
May-22,17.8,4,NEUQUEN AERO
May-22,20,9.3,NUEVE DE JULIO
May-22,22,16.2,OBERA
May-22,15.6,8.5,OLAVARRIA AERO
May-22,25.2,14.9,ORAN AERO
May-22,23,12.6,PARANA AERO
May-22,14.6,,PASO DE INDIOS
May-22,23,15.3,PASO DE LOS LIBRES AERO
May-22,20,10.5,PEHUAJO AERO
May-22,12.9,2.6,PERITO MORENO AERO
May-22,17.3,10.4,PIGUE AERO
May-22,24.3,10,PILAR OBSERVATORIO
May-22,23,16.8,POSADAS AERO
May-22,24.7,9.2,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
May-22,13.6,2,PUERTO DESEADO AERO
May-22,17.4,0,PUERTO MADRYN AERO
May-22,18,12,PUNTA INDIO B.A.
May-22,24.5,9.4,RAFAELA AERO
May-22,23.4,11.3,RECONQUISTA AERO
May-22,22.2,11.4,RESISTENCIA AERO
May-22,18.8,7.8,RIO COLORADO
May-22,23.6,8.5,RIO CUARTO AERO
May-22,10.7,-1.6,RIO GALLEGOS AERO
May-22,9.4,1,RIO GRANDE B.A.
May-22,25,15,RIVADAVIA
May-22,22.7,7.4,ROSARIO AERO
May-22,23.6,9,SALTA AERO
May-22,,5,SAN ANTONIO OESTE AERO
May-22,19.6,13,SAN FERNANDO AERO
May-22,23,7.5,SAN JUAN AERO
May-22,12.7,0,SAN JULIAN AERO
May-22,24.5,12.1,SAN LUIS AERO
May-22,21,9.9,SAN MARTIN (MZA)
May-22,18.9,6.6,SAN RAFAEL AERO
May-22,11,-2,SANTA CRUZ AERO
May-22,20.5,5.8,SANTA ROSA AERO
May-22,25.3,7.1,SANTA ROSA DE CONLARA AERO
May-22,28.7,10.6,SANTIAGO DEL ESTERO AERO
May-22,23,11.2,SAUCE VIEJO AERO
May-22,24.5,9.9,SUNCHALES AERO
May-22,15.5,7.6,TANDIL AERO
May-22,23.1,12.7,TARTAGAL AERO
May-22,26.7,9,TERMAS DE RIO HONDO AERO
May-22,26,6.5,TINOGASTA
May-22,17.1,1.4,TRELEW AERO
May-22,22.1,10.3,TRENQUE LAUQUEN
May-22,14.7,9.2,TRES ARROYOS
May-22,26.8,13.2,TUCUMAN AERO
May-22,8,3,USHUAIA AERO
May-22,19.1,-1.2,USPALLATA
May-22,22.4,7,VENADO TUERTO AERO
May-22,22.3,5.5,VICTORICA
May-22,17.3,1.1,VIEDMA AERO
May-22,26.7,11.8,VILLA DE MARIA DEL RIO SECO
May-22,25.7,12.5,VILLA DOLORES AERO
May-22,16.5,11,VILLA GESELL AERO
May-22,23,4.8,VILLA REYNOLDS AERO
May-22,20.6,13.1,AEROPARQUE AERO
May-22,19.3,9.5,AZUL AERO
May-22,20.8,10.5,BAHIA BLANCA AERO
May-22,12.7,-1.7,BARILOCHE AERO
May-22,-8.5,-13.3,BASE BELGRANO II
May-22,-9.3,-13.3,BASE CARLINI (EX JUBANY)
May-22,-20.5,-22.7,BASE ESPERANZA
May-22,-23.3,-27.2,BASE MARAMBIO
May-22,-2.4,-8.3,BASE ORCADAS
May-22,-3.6,-10.8,BASE SAN MARTIN
May-22,18.2,8.6,BENITO JUAREZ AERO
May-22,22.9,13,BERNARDO DE IRIGOYEN AERO
May-22,23.7,10.9,BOLIVAR AERO
May-22,22.5,11,BUENOS AIRES OBSERVATORIO
May-22,22,5.9,CAMPO DE MAYO AERO
May-22,26.5,12.4,CATAMARCA AERO
May-22,20.5,10.5,CERES AERO
May-22,26.5,13.4,CHAMICAL AERO
May-22,14.9,2.4,CHAPELCO AERO
May-22,26.5,12,CHEPES
May-22,26,10.5,CHILECITO AERO
May-22,20.2,4.8,CIPOLLETTI
May-22,15.9,6.6,COMODORO RIVADAVIA AERO
May-22,22.4,11.5,CONCORDIA AERO
May-22,25.3,12.9,CORDOBA AERO
May-22,26.4,14.4,CORDOBA OBSERVATORIO
May-22,18.2,7,CORONEL PRINGLES AERO
May-22,19.6,8.5,CORONEL SUAREZ AERO
May-22,22.1,13,CORRIENTES AERO
May-22,21.7,9.6,DOLORES AERO
May-22,12.9,-0.9,EL BOLSON AERO
May-22,12,6,EL CALAFATE AERO
May-22,22,5.3,EL PALOMAR AERO
May-22,,,EL TREBOL
May-22,25.5,11.7,ESCUELA DE AVIACION MILITAR AERO
May-22,11.7,-2.7,ESQUEL AERO
May-22,22.1,6.8,EZEIZA AERO
May-22,22,14.3,FORMOSA AERO
May-22,24.5,7,GENERAL PICO AERO
May-22,12,6.5,GOBERNADOR GREGORES AERO
May-22,22.6,7.3,GUALEGUAYCHU AERO
May-22,25.8,10.4,IGUAZU AERO
May-22,25,14.5,ITUZAINGO
May-22,23.5,2.4,JACHAL
May-22,26.6,9.1,JUJUY AERO
May-22,22.7,8.1,JUJUY U N
May-22,23.1,7.9,JUNIN AERO
May-22,22.2,5.8,LA PLATA AERO
May-22,14.2,-3.1,LA QUIACA OBSERVATORIO
May-22,27.2,12.9,LA RIOJA AERO
May-22,24.9,8.9,LABOULAYE AERO
May-22,21.5,10.4,LAS FLORES
May-22,24.2,17,LAS LOMITAS
May-22,18.4,3.7,MALARGUE AERO
May-22,11.5,-4.4,MAQUINCHAO
May-22,16.7,11.3,MAR DEL PLATA AERO
May-22,25.3,6.2,MARCOS JUAREZ AERO
May-22,21.5,6,MARIANO MORENO AERO
May-22,23,9.4,MENDOZA AERO
May-22,22.4,10.8,MENDOZA OBSERVATORIO
May-22,24.5,13.5,MERCEDES AERO (CTES)
May-22,,9,MERLO AERO
May-22,24,12.2,METAN
May-22,24.2,13.9,MONTE CASEROS AERO
May-22,22,8.1,MORON AERO
May-22,19.7,3.5,NEUQUEN AERO
May-22,23.4,10.3,NUEVE DE JULIO
May-22,26,12.5,OBERA
May-22,20.1,10.5,OLAVARRIA AERO
May-22,24.6,14.9,ORAN AERO
May-22,22.2,9.6,PARANA AERO
May-22,14.4,,PASO DE INDIOS
May-22,23.6,14,PASO DE LOS LIBRES AERO
May-22,24.3,11.1,PEHUAJO AERO
May-22,11.6,5.6,PERITO MORENO AERO
May-22,19.6,9.8,PIGUE AERO
May-22,26.5,10.6,PILAR OBSERVATORIO
May-22,25.8,14.8,POSADAS AERO
May-22,17.8,13.7,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
May-22,15,4.4,PUERTO DESEADO AERO
May-22,17.6,1.2,PUERTO MADRYN AERO
May-22,21.5,7.5,PUNTA INDIO B.A.
May-22,21,7.5,RAFAELA AERO
May-22,21.4,8.1,RECONQUISTA AERO
May-22,22.3,11.4,RESISTENCIA AERO
May-22,21.2,8.4,RIO COLORADO
May-22,25.5,10.4,RIO CUARTO AERO
May-22,13.5,4,RIO GALLEGOS AERO
May-22,9.6,2.3,RIO GRANDE B.A.
May-22,25.5,17.5,RIVADAVIA
May-22,21.6,6.9,ROSARIO AERO
May-22,23,6.7,SALTA AERO
May-22,,5.6,SAN ANTONIO OESTE AERO
May-22,21,7.9,SAN FERNANDO AERO
May-22,25.5,9.5,SAN JUAN AERO
May-22,12,7.9,SAN JULIAN AERO
May-22,24.3,10.4,SAN LUIS AERO
May-22,24.2,11.2,SAN MARTIN (MZA)
May-22,22,6.4,SAN RAFAEL AERO
May-22,13,5.6,SANTA CRUZ AERO
May-22,20.5,8.6,SANTA ROSA AERO
May-22,24.4,9.9,SANTA ROSA DE CONLARA AERO
May-22,26.6,16.5,SANTIAGO DEL ESTERO AERO
May-22,22,4.6,SAUCE VIEJO AERO
May-22,21,7.9,SUNCHALES AERO
May-22,18.3,8.5,TANDIL AERO
May-22,21.3,16.4,TARTAGAL AERO
May-22,26.2,14,TERMAS DE RIO HONDO AERO
May-22,25,8,TINOGASTA
May-22,18.5,2.1,TRELEW AERO
May-22,24.9,11.5,TRENQUE LAUQUEN
May-22,18.7,10,TRES ARROYOS
May-22,25.3,15.1,TUCUMAN AERO
May-22,8,5,USHUAIA AERO
May-22,18.4,2,USPALLATA
May-22,23.8,9.4,VENADO TUERTO AERO
May-22,25,5.7,VICTORICA
May-22,19.8,1.3,VIEDMA AERO
May-22,25,13.8,VILLA DE MARIA DEL RIO SECO
May-22,24.3,15,VILLA DOLORES AERO
May-22,16.5,11.2,VILLA GESELL AERO
May-22,25,6.8,VILLA REYNOLDS AERO
May-22,21.9,14.8,AEROPARQUE AERO
May-22,22.5,11.3,AZUL AERO
May-22,24.6,14.1,BAHIA BLANCA AERO
May-22,13.4,8.8,BARILOCHE AERO
May-22,-9.3,-15.6,BASE BELGRANO II
May-22,-12.4,-15,BASE CARLINI (EX JUBANY)
May-22,-21,-24.8,BASE ESPERANZA
May-22,-24,-27.7,BASE MARAMBIO
May-22,-2.2,-7.5,BASE ORCADAS
May-22,-2.9,-9.2,BASE SAN MARTIN
May-22,22.3,14,BENITO JUAREZ AERO
May-22,20.7,11.4,BERNARDO DE IRIGOYEN AERO
May-22,23.4,11.4,BOLIVAR AERO
May-22,23.9,15,BUENOS AIRES OBSERVATORIO
May-22,23.8,10.2,CAMPO DE MAYO AERO
May-22,24,17.8,CATAMARCA AERO
May-22,26.6,10.8,CERES AERO
May-22,23.5,12.4,CHAMICAL AERO
May-22,15.6,8,CHAPELCO AERO
May-22,21,12,CHEPES
May-22,17.6,10.4,CHILECITO AERO
May-22,21.6,6.6,CIPOLLETTI
May-22,21.8,12.6,COMODORO RIVADAVIA AERO
May-22,22.3,9.7,CONCORDIA AERO
May-22,27.2,13.5,CORDOBA AERO
May-22,26.1,15,CORDOBA OBSERVATORIO
May-22,22.8,9.6,CORONEL PRINGLES AERO
May-22,21.5,9.2,CORONEL SUAREZ AERO
May-22,25.8,10.8,CORRIENTES AERO
May-22,23.8,9.6,DOLORES AERO
May-22,19.5,6.1,EL BOLSON AERO
May-22,12.4,5.5,EL CALAFATE AERO
May-22,24.5,10,EL PALOMAR AERO
May-22,,,EL TREBOL
May-22,24.6,11.5,ESCUELA DE AVIACION MILITAR AERO
May-22,17.8,6.6,ESQUEL AERO
May-22,24.1,14.3,EZEIZA AERO
May-22,27,10,FORMOSA AERO
May-22,26,11.6,GENERAL PICO AERO
May-22,11.5,5,GOBERNADOR GREGORES AERO
May-22,23,10,GUALEGUAYCHU AERO
May-22,24.2,12.9,IGUAZU AERO
May-22,26,12,ITUZAINGO
May-22,18.5,6.9,JACHAL
May-22,19.7,12.3,JUJUY AERO
May-22,16.7,13,JUJUY U N
May-22,25.6,9.4,JUNIN AERO
May-22,22.5,10.8,LA PLATA AERO
May-22,18.2,-1.6,LA QUIACA OBSERVATORIO
May-22,23.5,13.9,LA RIOJA AERO
May-22,25.6,11,LABOULAYE AERO
May-22,23.5,9.9,LAS FLORES
May-22,30,13.2,LAS LOMITAS
May-22,23.8,0.8,MALARGUE AERO
May-22,17.4,8.7,MAQUINCHAO
May-22,23.4,9.1,MAR DEL PLATA AERO
May-22,26,8.8,MARCOS JUAREZ AERO
May-22,23.5,11.7,MARIANO MORENO AERO
May-22,23,7.4,MENDOZA AERO
May-22,23.2,10.1,MENDOZA OBSERVATORIO
May-22,24.6,11,MERCEDES AERO (CTES)
May-22,,12,MERLO AERO
May-22,23.8,13.5,METAN
May-22,24.1,11.4,MONTE CASEROS AERO
May-22,24.6,12.5,MORON AERO
May-22,21.8,4.2,NEUQUEN AERO
May-22,24.1,11.7,NUEVE DE JULIO
May-22,,,OBERA
May-22,21.8,7.8,OLAVARRIA AERO
May-22,22.4,17.6,ORAN AERO
May-22,23.9,12,PARANA AERO
May-22,19,,PASO DE INDIOS
May-22,23.4,12.1,PASO DE LOS LIBRES AERO
May-22,23,13,PEHUAJO AERO
May-22,14,7.8,PERITO MORENO AERO
May-22,21.5,7.3,PIGUE AERO
May-22,25.5,13,PILAR OBSERVATORIO
May-22,26.2,13.8,POSADAS AERO
May-22,27.1,10,PRESIDENCIA ROQUE SAENZ PEﾑA AERO
May-22,18,8.4,PUERTO DESEADO AERO
May-22,21.4,11.2,PUERTO MADRYN AERO
May-22,23.5,10,PUNTA INDIO B.A.
May-22,25.5,10,RAFAELA AERO
May-22,24.5,10.7,RECONQUISTA AERO
May-22,25.5,7.9,RESISTENCIA AERO
May-22,26.6,11.8,RIO COLORADO
May-22,27,11.4,RIO CUARTO AERO
May-22,10.7,3.8,RIO GALLEGOS AERO
May-22,8.4,3.2,RIO GRANDE B.A.
May-22,28,17,RIVADAVIA
May-22,24.4,11.2,ROSARIO AERO
May-22,18.5,12.9,SALTA AERO
May-22,23.7,11.5,SAN ANTONIO OESTE AERO
May-22,23.5,10.9,SAN FERNANDO AERO
May-22,22.5,7.8,SAN JUAN AERO
May-22,14.2,6.9,SAN JULIAN AERO
May-22,25.5,13.4,SAN LUIS AERO
May-22,24.6,10,SAN MARTIN (MZA)
May-22,25,6.1,SAN RAFAEL AERO
May-22,13.7,5.6,SANTA CRUZ AERO
May-22,26.6,9.9,SANTA ROSA AERO
May-22,24.6,7.6,SANTA ROSA DE CONLARA AERO
May-22,26.7,16.2,SANTIAGO DEL ESTERO AERO
May-22,24.1,13,SAUCE VIEJO AERO
May-22,26.5,9.6,SUNCHALES AERO
May-22,22.6,6,TANDIL AERO
May-22,25,18,TARTAGAL AERO
May-22,27.2,13.5,TERMAS DE RIO HONDO AERO
May-22,25.5,8.5,TINOGASTA
May-22,21.7,11.1,TRELEW AERO
May-22,,,TRENQUE LAUQUEN
May-22,23.8,12,TRES ARROYOS
May-22,22.7,15.2,TUCUMAN AERO
May-22,9,4.5,USHUAIA AERO
May-22,21.5,-0.9,USPALLATA
May-22,24.6,9,VENADO TUERTO AERO
May-22,26.5,7,VICTORICA
May-22,26.8,12.3,VIEDMA AERO
May-22,26.7,11.6,VILLA DE MARIA DEL RIO SECO
May-22,23.7,14.7,VILLA DOLORES AERO
May-22,23.5,13.3,VILLA GESELL AERO
May-22,26.6,5.6,VILLA REYNOLDS AERO
May-22,22.1,14.4,AEROPARQUE AERO
May-22,21.6,5.1,AZUL AERO
May-22,25.5,7.2,BAHIA BLANCA AERO
May-22,17.2,8.1,BARILOCHE AERO
May-22,-11.7,-27.9,BASE BELGRANO II
May-22,-4.9,-13.8,BASE CARLINI (EX JUBANY)
May-22,-17.3,-21.1,BASE ESPERANZA
May-22,-21.9,-25.6,BASE MARAMBIO
May-22,-1.6,-7.9,BASE ORCADAS
May-22,-4.5,-9.2,BASE SAN MARTIN
May-22,22.2,9.2,BENITO JUAREZ AERO
May-22,21.3,12.8,BERNARDO DE IRIGOYEN AERO
May-22,24.1,9,BOLIVAR AERO
May-22,24.2,14.7,BUENOS AIRES OBSERVATORIO
May-22,24.2,8.6,CAMPO DE MAYO AERO
May-22,26.2,7.2,CATAMARCA AERO
May-22,25.6,12,CERES AERO
May-22,25,11,CHAMICAL AERO
May-22,20,5.2,CHAPELCO AERO
May-22,25.5,12,CHEPES
May-22,24,6.9,CHILECITO AERO
May-22,24,5.4,CIPOLLETTI
May-22,23.6,11.7,COMODORO RIVADAVIA AERO
May-22,22.5,9.4,CONCORDIA AERO
May-22,27.4,7.1,CORDOBA AERO
May-22,26.2,9.3,CORDOBA OBSERVATORIO
May-22,23.2,4.5,CORONEL PRINGLES AERO
May-22,23.5,2,CORONEL SUAREZ AERO
May-22,24.6,14.5,CORRIENTES AERO
May-22,23.8,8.5,DOLORES AERO
May-22,20.2,5,EL BOLSON AERO
May-22,14.9,4,EL CALAFATE AERO
May-22,24.6,7.5,EL PALOMAR AERO
May-22,26.4,6.2,ESCUELA DE AVIACION MILITAR AERO
May-22,20.2,6.6,ESQUEL AERO
May-22,24,12.1,EZEIZA AERO
May-22,25.3,14.4,FORMOSA AERO
May-22,26.7,8.5,GENERAL PICO AERO
May-22,18,10,GOBERNADOR GREGORES AERO
May-22,23.8,10.4,GUALEGUAYCHU AERO
May-22,24.8,9.7,IGUAZU AERO
